loan_amnt,term,int_rate,installment,emp_length,annual_inc,dti,delinq_2yrs,fico_range_low,fico_range_high,revol_bal,acc_now_delinq,acc_open_past_24mths,delinq_amnt,pct_tl_nvr_dlq,pub_rec_bankruptcies,hardship_flag,disbursement_method,home_ownership_ANY,home_ownership_MORTGAGE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,loan_status_Charged Off,loan_status_Current,loan_status_Does not meet the credit policy. Status:Charged Off,loan_status_Does not meet the credit policy. Status:Fully Paid,loan_status_Fully Paid,loan_status_In Grace Period,loan_status_Late (16-30 days),loan_status_Late (31-120 days),purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,purpose_wedding,addr_state_AK,addr_state_AL,addr_state_AR,addr_state_AZ,addr_state_CA,addr_state_CO,addr_state_CT,addr_state_DC,addr_state_DE,addr_state_FL,addr_state_GA,addr_state_HI,addr_state_ID,addr_state_IL,addr_state_IN,addr_state_KS,addr_state_KY,addr_state_LA,addr_state_MA,addr_state_MD,addr_state_ME,addr_state_MI,addr_state_MN,addr_state_MO,addr_state_MS,addr_state_MT,addr_state_NC,addr_state_ND,addr_state_NE,addr_state_NH,addr_state_NJ,addr_state_NM,addr_state_NV,addr_state_NY,addr_state_OH,addr_state_OK,addr_state_OR,addr_state_PA,addr_state_RI,addr_state_SC,addr_state_SD,addr_state_TN,addr_state_TX,addr_state_UT,addr_state_VA,addr_state_VT,addr_state_WA,addr_state_WI,addr_state_WV,addr_state_WY,verification_status_Not Verified,verification_status_Source Verified,verification_status_Verified
0.8717948717948718,1.0,0.6285046728971962,0.6304608426759661,0.625,0.16234599574390354,0.020585150026484426,0.04,0.23076923076923078,0.23076923076923078,0.7796765140050937,0.0,0.26666666666666666,0.0,0.9243379571248423,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.10256410256410256,0.0,0.28738317757009346,0.09372828944679806,0.75,0.010180657216689763,0.02168607126907138,0.0,0.15384615384615385,0.15384615384615385,0.014268790730586468,0.0,0.13333333333333333,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.11282051282051282,0.0,0.10358255451713397,0.09469547330708768,0.0,0.00843540169382866,0.026993342542297183,0.0,0.4358974358974359,0.4358974358974359,0.014944597126630217,0.0,0.1,0.0,0.880201765447667,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.23076923076923078,0.0,0.22118380062305298,0.20244111757413938,0.25,0.011925912739550864,0.017812074821100296,0.0,0.2564102564102564,0.2564102564102564,0.045339983621633224,0.0,0.06666666666666667,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.10256410256410256,0.0,0.5350467289719627,0.104408178833658,1.0,0.037813869661990546,0.01570370678105169,0.0,0.15384615384615385,0.15384615384615385,0.0993276388914655,0.0,0.23333333333333334,0.0,0.9495586380832283,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5076923076923077,0.0,0.2741433021806854,0.45241046738138374,0.125,0.022106569956240628,0.015547916039176178,0.0,0.2564102564102564,0.2564102564102564,0.05802924254028999,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.4358974358974359,0.0,0.49649532710280375,0.4230884496451388,1.0,0.02213972981117499,0.021301787439111784,0.0,0.1794871794871795,0.1794871794871795,0.027461591669824845,0.0,0.1,0.0,1.0,0.14285714285714285,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.5653846153846154,1.0,0.7320872274143303,0.43214047323897614,0.0,0.03112372349102299,0.01567254863267659,0.0,0.1282051282051282,0.1282051282051282,0.05092930005008918,0.0,0.43333333333333335,0.0,0.9760403530895333,0.14285714285714285,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3641025641025641,0.0,0.45482866043613707,0.3485471808633819,0.0,0.023560949558624877,0.005587694608601726,0.36,0.1282051282051282,0.1282051282051282,0.025455374250981246,0.0,0.0,0.0,0.5800756620428752,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.035897435897435895,0.0,0.26012461059190034,0.033776512416733635,0.375,0.01687080338765732,0.013844603928003905,0.0,0.07692307692307693,0.07692307692307693,0.012615052726149998,0.0,0.26666666666666666,0.0,0.9104665825977302,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1794871794871795,0.0,0.31853582554517135,0.16437357817161383,0.0,0.01236222662026614,0.029184798978012735,0.0,0.15384615384615385,0.15384615384615385,0.018323629106848968,0.0,0.16666666666666666,0.0,0.7087011349306432,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.23076923076923078,1.0,0.5404984423676014,0.15688811998528787,1.0,0.0058175184095370066,0.0198892847127738,0.0,0.1794871794871795,0.1794871794871795,0.050733183684178444,0.0,0.06666666666666667,0.0,1.0,0.14285714285714285,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.23076923076923078,0.0,0.07943925233644861,0.1908894004822297,0.0,0.01628905154670362,0.012307468608165511,0.0,0.3333333333333333,0.3333333333333333,0.012527595427838453,0.0,0.03333333333333333,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.358974358974359,1.0,0.3633177570093459,0.22062008745521663,0.0,0.016318139138751304,0.0283954592191768,0.0,0.41025641025641024,0.41025641025641024,0.08030170117696321,0.0,0.13333333333333333,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.6794871794871795,0.0,0.338006230529595,0.6195698075167895,0.0,0.015998175626226768,0.016409958144220683,0.0,0.6666666666666666,0.6666666666666666,0.014642471914281247,0.0,0.6333333333333333,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.38461538461538464,0.0,0.45171339563862933,0.3675366780639976,0.0,0.009889781296212912,0.019245349646355017,0.0,0.3076923076923077,0.3076923076923077,0.01901533682985845,0.0,0.06666666666666667,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.4358974358974359,0.0,0.10358255451713397,0.36350447492814225,0.25,0.03315985493436094,0.010791105387243854,0.0,0.07692307692307693,0.07692307692307693,0.044433607984586315,0.0,0.26666666666666666,0.0,0.6658259773013872,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.05128205128205128,0.0,0.08489096573208725,0.043039681782887654,1.0,0.013962044182888817,0.02059553607594279,0.0,0.38461538461538464,0.38461538461538464,0.026881193235575508,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.038461538461538464,0.0,0.06542056074766357,0.03206010162241686,0.0,0.01745255522861102,0.0032404474310106664,0.0,0.5384615384615384,0.5384615384615384,0.017949947923154186,0.0,0.13333333333333333,0.0,0.8600252206809584,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1.0,0.09852024922118381,0.5298260431282268,0.25,0.05090328608344881,0.022838922758950175,0.0,0.1794871794871795,0.1794871794871795,0.16590384467583819,0.0,0.1,0.0,1.0,0.14285714285714285,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.38974358974358975,1.0,0.40109034267912774,0.24553528858859267,0.25,0.010471533137166613,0.00888007228690423,0.0,0.38461538461538464,0.38461538461538464,0.024172667209078597,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.11538461538461539,0.0,0.7044392523364486,0.12528436567723303,0.0,0.004754076044273642,0.019982759157899106,0.0,0.07692307692307693,0.07692307692307693,0.018853673339040145,0.0,0.03333333333333333,0.0,1.0,0.14285714285714285,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.15384615384615385,0.0,0.029595015576324015,0.1246849841300113,0.0,0.020943066274333226,0.013688813186128392,0.0,0.28205128205128205,0.28205128205128205,0.010293458989152645,0.0,0.06666666666666667,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.28205128205128205,0.0,0.28465732087227413,0.25338854908798647,0.0,0.02617883284291653,0.010770333288327117,0.04,0.07692307692307693,0.07692307692307693,0.009294325611472278,0.0,0.23333333333333334,0.0,0.5800756620428752,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.358974358974359,0.0,0.05101246105919005,0.29317931043877454,0.0,0.03490511045722204,0.013294143306710427,0.0,0.5384615384615384,0.5384615384615384,0.04432759913814808,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.24358974358974358,1.0,0.6787383177570093,0.18003242109278153,0.875,0.023270073638148026,0.01650343258934599,0.0,0.3333333333333333,0.3333333333333333,0.01301258590029338,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.7435897435897436,1.0,0.6105919003115264,0.5321690800855481,0.0,0.023270073638148026,0.02626631908021146,0.0,0.3333333333333333,0.3333333333333333,0.028177151383282934,0.0,0.3,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.6923076923076923,1.0,0.43419003115264804,0.4479355392390578,0.875,0.029087592047685035,0.022143057445239554,0.08,0.2564102564102564,0.2564102564102564,0.05037805404861036,0.0,0.1,0.0,0.733921815889029,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.7435897435897436,1.0,0.2718068535825545,0.4370172594640984,0.0,0.01803430706956472,0.009388988710364237,0.0,0.7948717948717948,0.7948717948717948,0.01284562196715316,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2794871794871795,1.0,0.3637071651090343,0.17082374095819314,1.0,0.018906934830995273,0.028748584900761296,0.0,0.358974358974359,0.358974358974359,0.023266291572031687,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.867948717948718,1.0,0.7663551401869159,0.6760547071884919,0.0,0.024142701399578578,0.03410778642127894,0.0,0.3333333333333333,0.3333333333333333,0.008046071444662057,0.0,0.2,0.0,0.8991172761664565,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.28205128205128205,1.0,0.7609034267912774,0.21867209742674604,0.875,0.015998175626226768,0.029143254780179262,0.0,0.3076923076923077,0.3076923076923077,0.02920278697257286,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.40512820512820513,0.0,0.14992211838006234,0.34421528695391573,0.0,0.027633212445300783,0.024386444128246938,0.0,0.23076923076923078,0.23076923076923078,0.0305941530820747,0.0,0.06666666666666667,0.0,0.8108448928121059,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.48717948717948717,0.0,0.37694704049844235,0.4516408069855195,1.0,0.02559708100196283,0.01893376816260399,0.0,0.10256410256410256,0.10256410256410256,0.0638438277674272,0.0,0.16666666666666666,0.0,0.9495586380832283,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.18846153846153846,0.0,0.34462616822429915,0.1743110517783923,0.0,0.006981022091444408,0.01319028281212675,0.0,0.15384615384615385,0.15384615384615385,0.019545381062049626,0.0,0.03333333333333333,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.13846153846153847,0.0,0.3894080996884735,0.13126455884155894,0.0,0.021815694035763777,0.02843700341701027,0.24,0.20512820512820512,0.20512820512820512,0.04542214047762286,0.0,0.2,0.0,0.7553593947036569,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4096153846153846,0.0,0.46066978193146424,0.3925063684289392,0.0,0.010762409057643463,0.00791416968727605,0.08,0.20512820512820512,0.20512820512820512,0.010123844834851469,0.0,0.1,0.0,0.8423707440100883,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.12051282051282051,0.0,0.06542056074766357,0.09934749145200178,0.0,0.01745255522861102,0.014187343560130032,0.0,0.7948717948717948,0.7948717948717948,0.0009540796179441175,0.0,0.03333333333333333,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5128205128205128,1.0,0.4158878504672897,0.3272418913212276,0.375,0.01803430706956472,0.02571585845891798,0.0,0.1794871794871795,0.1794871794871795,0.04634176722047455,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.6679487179487179,1.0,0.6787383177570093,0.4961244534048958,0.625,0.047703650958203454,0.026307863278044928,0.08,0.28205128205128205,0.28205128205128205,0.15133292873290277,0.0,0.16666666666666666,0.0,0.9066834804539722,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7435897435897436,1.0,0.8356697819314642,0.6006279883937937,0.0,0.031996351252453537,0.030379194665724998,0.0,0.2564102564102564,0.2564102564102564,0.4346495215025694,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.23076923076923078,0.0,0.2009345794392524,0.20077238485744253,0.125,0.018906934830995273,0.028883603543720073,0.0,0.358974358974359,0.358974358974359,0.029290244270884405,0.0,0.13333333333333333,0.0,1.0,0.14285714285714285,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08974358974358974,0.0,0.35669781931464173,0.08494190085684317,1.0,0.011064920014939387,0.016150306907761494,0.0,0.1282051282051282,0.1282051282051282,0.007364964606296396,0.0,0.06666666666666667,0.0,0.9293820933165197,0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.20512820512820512,0.0,0.08372274143302182,0.17006089171627456,0.625,0.014458979514190673,0.017552423584641107,0.0,0.6923076923076923,0.6923076923076923,0.013375666199344336,0.0,0.06666666666666667,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5897435897435898,1.0,0.3224299065420561,0.3563800079009386,1.0,0.01745255522861102,0.007394867214357674,0.04,0.2564102564102564,0.2564102564102564,0.05955576992900057,0.0,0.06666666666666667,0.0,0.819672131147541,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.17435897435897435,0.0,0.1503115264797508,0.14885095832936016,0.0,0.010180657216689763,0.01984774051494033,0.0,0.5128205128205128,0.5128205128205128,0.014176032989953012,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3435897435897436,0.0,0.29361370716510904,0.30925363375063003,0.5,0.01242040180436151,0.013636882938836555,0.0,0.3076923076923077,0.3076923076923077,0.01502675398261985,0.0,0.1,0.0,0.9104665825977302,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
